loan_request_id,approved,total_importe,mes_compra,year,quarter,quarterpercentage,month,num_delinquencies,ever_delinquent,most_purchased_category,medio_pago,canal,riskclient,dias_entre_compras,delta_importe,promedio_cliente,temporada_alta_relativa,es_temporada_alta_real,promedio_temporada_alta,temporada_alta_ajustada,fecha_afiliacion,external_account_id
1058,0,117153.67,3,2024,1,26.6478600852,3,1,True,musical_instruments,Credit Card,sucursal,0,37.2739797578,-460.6357264607,879.37,0.8,1,1012.35,0.21169781478634,2017-11-16,100100154781.0
1059,1,14635.99,3,2024,1,7.7663159345,3,3,True,office_supplies,Debit Card,sucursal,1,30.2247114176,58.9310978261,941.62,0.6,1,1463.97,0.422075035344118,2021-08-07,100100311262.0
1060,1,122243.82,9,2024,3,94.9992564588,9,3,True,automotive_parts,Cash,sucursal,1,194.384423454,-325.1935636421,1571.26,1.0,1,708.29,0.398959213725581,2018-07-07,100100614285.0
1061,1,143510.65,8,2024,3,76.1374233645,8,4,True,books_media,Loan,sucursal,1,102.2708126185,344.4906006558,948.24,1.2,1,297.48,0.27961417798815,2016-11-23,100100507291.0
1062,1,1089.98,3,2024,1,23.3849748697,3,1,False,electronics,Cash,sucursal,1,145.0799768535,-379.1956871736,544.26,0.6,0,1057.03,0.513711892286329,2018-10-19,100100869151.0
1063,1,121162.99,11,2024,4,39.1240917905,11,4,True,kitchen_dining,Credit Card,sucursal,1,12.7382957816,181.6218457801,1158.49,0.9,1,1345.42,0.743659690556082,2017-05-27,100100224299.0
1064,1,26852.5,7,2024,3,72.0939935154,7,3,True,toys_games,Credit Card,sucursal,1,182.1344813581,-3.6659849054,1429.42,1.3,0,743.11,0.72630947786436,2019-01-24,100100926619.0
1065,1,132549.71,7,2024,3,97.552087171,7,0,True,furniture,Credit Card,sucursal,0,68.2346217835,-336.6958182243,1311.01,1.3,1,992.41,0.903261051957562,2016-03-03,100100778568.0
1066,1,59090.3,8,2025,3,97.9068760621,8,1,False,sports_equipment,Debit Card,sucursal,1,64.8098539401,-142.5841876973,605.97,1.1,1,2272.76,0.404460751717408,2023-01-26,100100179863.0
1067,0,67814.49,4,2024,2,54.5860781568,4,3,True,sports_equipment,Cash,sucursal,1,26.2317435647,68.4059737742,990.08,1.5,0,477.17,0.885503266518396,2017-12-02,100100438047.0
1068,1,68285.93,2,2024,1,4.1295748721,2,2,False,clothing,Cash,sucursal,1,172.6091040418,-414.0205986548,584.36,1.0,1,1101.33,0.017068223606779,2022-10-19,100100226153.0
1069,1,151061.69,7,2024,3,80.170599445,7,0,True,office_supplies,Credit Card,sucursal,0,172.8963711305,-181.0142631643,810.32,1.0,1,1630.86,0.346724751748976,2020-01-01,100100420330.0
1070,1,97103.55,3,2024,1,15.5456313659,3,3,True,office_supplies,Cash,sucursal,1,43.5280528365,-381.8410651107,930.3,1.5,0,1772.2,0.956729670045277,2025-01-26,100100477469.0
1071,1,54050.34,9,2024,3,84.4948158859,9,2,True,home_appliances,Cash,sucursal,1,97.4690231626,-128.3354714192,1094.19,0.7,1,293.63,0.009308397313435,2021-09-27,100100120817.0
1072,1,6723.45,7,2024,3,72.9721649758,7,4,True,furniture,Cash,sucursal,1,131.7715497567,-186.9843974742,537.95,1.1,0,1361.63,0.727594989746915,2025-10-20,100100632985.0
1073,0,46339.45,10,2025,4,16.9372089151,10,4,True,office_supplies,Debit Card,sucursal,1,14.9182679894,70.7565305888,777.74,1.4,1,671.41,0.265728543786238,2018-06-25,100100516776.0
1074,1,73030.49,10,2024,4,29.7268400386,10,2,False,clothing,Debit Card,sucursal,1,107.1887057872,-400.4022336712,1696.4,1.0,1,2128.32,0.787796291412148,2023-01-13,100100934825.0
1075,0,51541.3,12,2024,4,73.6167386398,12,2,True,electronics,Loan,sucursal,1,153.5993220952,191.7549883953,1723.92,1.2,0,1124.69,0.287278884442513,2022-07-12,100100961905.0
1076,1,150476.53,9,2024,3,80.8658108856,9,1,True,musical_instruments,Credit Card,sucursal,1,147.6005148835,115.8511761458,1105.76,0.9,1,985.58,0.296196633789616,2023-04-27,100100093893.0
1077,1,42790.44,6,2024,2,34.4342078546,6,0,True,garden_outdoor,Cash,sucursal,0,56.090053594,-88.3898729291,959.64,1.1,1,1262.72,0.316599839547146,2020-11-18,100100268584.0
1078,1,7800.31,3,2024,1,32.970845698,3,0,False,furniture,Debit Card,sucursal,0,8.6285277705,218.4753050856,1882.29,1.0,1,1555.42,0.93318608448003,2024-12-04,100100258528.0
1079,1,127507.19,8,2024,3,79.5449583981,8,0,True,office_supplies,Credit Card,sucursal,0,78.5738184996,207.0570721013,1982.14,0.8,0,1441.27,0.103105817447248,2020-11-25,100100462300.0
1080,1,123049.94,11,2024,4,34.5264402149,11,4,True,kitchen_dining,Credit Card,sucursal,1,59.5340463151,379.9428152682,890.84,1.3,0,549.81,0.351577942909786,2018-08-11,100100552970.0
1081,1,33586.41,2,2024,1,0.2796693117,2,1,False,electronics,Debit Card,sucursal,1,39.328408883,206.8916892737,331.3,1.2,1,402.12,0.863633724428377,2021-01-05,100100723034.0
1082,1,41091.8,6,2024,2,37.6481572657,6,1,False,tools_hardware,Cash,sucursal,1,178.7339705407,392.5733404994,1997.89,1.0,0,1690.51,0.421758000995038,2019-10-14,100100566250.0
1083,1,30609.03,8,2024,3,76.9881944204,8,4,True,sports_equipment,Cash,sucursal,1,21.7423593874,-147.1920585632,1340.72,0.5,1,1256.48,0.540570906596412,2018-03-04,100100604038.0
1084,1,101493.38,10,2024,4,24.0011836185,10,1,False,clothing,Credit Card,sucursal,1,56.0638433839,-384.8971252285,1893.88,1.3,1,227.92,0.21121558554468,2025-10-14,100100690626.0
1085,0,49195.29,8,2024,3,82.4479176978,8,0,False,jewelry,Loan,sucursal,0,156.7468006265,-18.9474243436,999.15,0.6,1,1583.54,0.890353161837987,2024-10-17,100100178641.0
1086,1,106076.16,6,2024,2,44.1579832614,6,1,True,home_appliances,Credit Card,sucursal,0,65.7827002795,120.4776073151,796.37,1.1,0,1178.08,0.761342192347111,2023-06-18,100100116893.0
1087,0,86911.17,8,2024,3,83.3727614176,8,4,True,books_media,Credit Card,sucursal,1,162.7029619571,-14.7581755253,1158.22,1.1,0,1075.84,0.014229831230644,2021-07-27,100100853785.0
1088,1,20749.5,9,2024,3,77.7091158779,9,2,False,toys_games,Loan,sucursal,1,85.8927194973,-217.0401311964,1269.44,0.8,1,1998.65,0.395624118912373,2017-09-09,100100454371.0
1089,1,140032.88,12,2024,4,85.4208900462,12,1,True,office_supplies,Loan,sucursal,1,184.4631794393,-212.4635716265,1308.9,1.4,0,631.24,0.386060181605091,2023-02-11,100100846499.0
1090,0,85362.27,10,2025,4,24.9502212498,10,1,True,health_beauty,Cash,sucursal,1,145.3501935968,-354.8967166527,1437.5,0.9,1,1172.96,0.503374830238006,2016-05-24,100100060442.0
1091,1,58343.18,3,2024,1,1.1067189084,3,3,True,jewelry,Cash,sucursal,1,36.8796782707,-184.9793889897,1269.02,1.0,0,1846.73,0.869571765651832,2023-11-05,100100192729.0
1092,0,109121.63,6,2024,2,66.5678371218,6,1,True,books_media,Cash,sucursal,1,121.7864548032,-357.127911544,1416.59,0.9,1,745.49,0.485049117547894,2023-12-21,100100426750.0
1093,1,61773.53,8,2024,3,71.8083580164,8,0,True,health_beauty,Debit Card,sucursal,0,172.8250006009,-42.2861405669,1350.06,1.0,1,1800.5,0.783818448890225,2024-08-12,100100274031.0
1094,1,44429.77,2,2024,1,15.9917888711,2,1,True,electronics,Credit Card,sucursal,1,175.7642156057,431.2240555785,413.1,1.3,0,1472.62,0.578399031378941,2016-08-11,100100503697.0
1095,1,3281.05,1,2024,1,8.8051718526,1,1,False,furniture,Cash,sucursal,1,17.1489372002,-115.5038211654,1346.1,1.5,1,1755.79,0.747856591971444,2016-03-27,100100987337.0
1096,1,94233.99,8,2024,3,93.1413836324,8,0,True,office_supplies,Debit Card,sucursal,0,122.5977147543,71.0766899531,1580.35,0.8,0,549.55,0.388636027208875,2024-07-22,100100605921.0
1097,1,41206.39,5,2024,2,60.584867838,5,0,True,sports_equipment,Cash,sucursal,0,131.8983099007,-413.4140339601,1197.99,1.0,1,2330.75,0.776690215390346,2024-05-08,100100457071.0
1098,0,94243.02,5,2024,2,55.3401365528,5,3,True,furniture,Loan,sucursal,1,66.912925461,267.3079940659,486.5,1.4,0,1236.39,0.914770708487804,2023-05-28,100100524214.0
1099,0,30784.63,8,2024,3,71.5928195443,8,2,True,garden_outdoor,Cash,sucursal,0,91.9711875209,-382.2564422469,888.34,0.7,0,548.82,0.180553292504393,2023-06-22,100100918118.0
1100,1,63701.74,5,2024,2,33.4880436757,5,0,True,garden_outdoor,Loan,sucursal,0,186.958630288,324.9483910057,1410.24,0.7,1,485.74,0.238606859461999,2019-08-04,100100658512.0
1101,0,13303.73,9,2024,3,86.6934706947,9,2,True,office_supplies,Credit Card,sucursal,1,149.6943473561,-38.2350010078,1554.36,1.0,0,1626.02,0.020901681271132,2025-03-02,100100065023.0
1102,1,10456.89,7,2024,3,79.3825000638,7,1,False,health_beauty,Loan,sucursal,1,137.6561113312,392.0875648001,423.61,1.3,0,2040.54,0.896093859656929,2018-09-13,100100322924.0
1103,1,47054.96,1,2024,1,23.9880748968,1,4,True,office_supplies,Debit Card,sucursal,1,60.6545860801,122.5007316851,1469.63,0.6,1,1635.0,0.962721697903758,2024-09-25,100100831735.0
1104,0,30731.19,8,2024,3,87.1795011078,8,4,True,clothing,Loan,sucursal,1,111.4440935478,15.7762233115,435.19,0.5,1,1097.51,0.203541695680691,2022-01-16,100100626007.0
1105,1,139604.73,7,2024,3,78.3527155677,7,0,True,sports_equipment,Loan,sucursal,0,100.1091068055,49.5521413706,1207.88,1.1,1,921.91,0.068307028032543,2019-01-11,100100735957.0
1106,0,47000.44,2,2024,1,25.7987266727,2,1,True,health_beauty,Credit Card,sucursal,1,187.6734045472,-325.8572971023,570.95,1.1,1,1508.14,0.981402304977588,2018-09-19,100100389864.0
1107,1,101737.03,6,2024,2,38.1332641333,6,2,True,tools_hardware,Credit Card,sucursal,1,149.7489009329,-340.8314674713,410.71,0.7,1,203.19,0.793404963019192,2024-04-02,100100847450.0
1108,0,107076.7,3,2024,1,1.7796981558,3,1,True,home_appliances,Loan,sucursal,1,84.718299857,13.7775619638,1041.53,1.3,1,1256.57,0.520763108182758,2018-01-06,100100519758.0
1109,0,17577.01,5,2024,2,34.6585312385,5,1,True,home_appliances,Debit Card,sucursal,1,25.6171801101,443.6884943048,454.08,0.9,1,2073.88,0.305235794767753,2018-11-12,100100066872.0
1110,1,11156.7,7,2024,3,79.7125136811,7,0,False,electronics,Credit Card,sucursal,0,111.8885339316,-217.8126840167,779.7,0.7,1,1625.06,0.695464233250812,2017-06-14,100100364455.0
1111,1,41653.45,2,2024,1,31.1222138509,2,3,True,tools_hardware,Cash,sucursal,1,54.4829893623,-492.3386280482,1850.8,0.6,1,2196.01,0.263030190938404,2021-05-24,100100961709.0
1112,1,102607.58,12,2024,4,72.254628375,12,1,True,sports_equipment,Debit Card,sucursal,1,135.2386773143,303.161424639,1092.4,1.0,0,2246.91,0.074461937345781,2017-09-12,100100646644.0
1113,1,77311.71,10,2024,4,17.1289287284,10,1,False,health_beauty,Loan,sucursal,1,124.019212023,-91.4899607546,1137.85,1.2,1,465.51,0.43108702186467,2020-01-01,100100519538.0
1114,1,140747.87,10,2024,4,26.9208477374,10,3,False,musical_instruments,Loan,sucursal,1,61.75257416,-402.2607216696,1084.29,1.1,1,954.73,0.668084510429138,2025-11-12,100100692899.0
1115,1,38444.76,10,2024,4,7.2589373538,10,1,True,furniture,Debit Card,sucursal,0,190.2621404123,81.9228137909,1872.92,1.1,1,2232.16,0.250330438857434,2018-01-03,100100119356.0
1116,1,132348.04,10,2024,4,2.2101641178,10,2,False,toys_games,Loan,sucursal,1,58.1627605907,219.7093474094,1482.85,0.6,1,760.26,0.91780581590784,2020-06-23,100100206003.0
1117,1,89939.3,6,2024,2,54.5378620343,6,2,False,tools_hardware,Loan,sucursal,1,150.7841971708,-332.5404158917,1391.46,1.3,1,519.2,0.89393128736889,2017-03-03,100100923455.0
1118,1,97111.36,4,2024,2,52.6796082351,4,1,False,garden_outdoor,Debit Card,sucursal,1,1.6202176792,-163.5929794146,264.94,1.1,0,711.79,0.716816366209753,2025-08-25,100100800505.0
1119,1,171702.78,10,2024,4,2.022195545,10,3,False,electronics,Cash,sucursal,1,159.4217251122,188.5859841325,322.79,1.0,1,1700.29,0.906577367440873,2020-02-05,100100020337.0
1120,0,22356.2,6,2024,2,37.3277661093,6,4,True,health_beauty,Credit Card,sucursal,1,24.3778028067,-427.2480856312,773.52,1.4,1,2350.84,0.578617709522182,2020-11-11,100100372155.0
1121,1,2755.99,3,2024,1,24.3818948756,3,0,True,automotive_parts,Cash,sucursal,0,28.7114176413,96.712665877,926.22,0.8,1,1915.44,0.512288395731944,2025-10-28,100100532428.0
1122,1,146804.94,7,2024,3,77.141395872,7,1,False,toys_games,Debit Card,sucursal,1,106.1277936054,-82.1306782064,839.11,1.3,0,1329.69,0.520816990444549,2024-03-09,100100271667.0
1123,1,111331.27,10,2024,4,13.3701445984,10,1,True,kitchen_dining,Loan,sucursal,1,29.3426827207,-62.6360089731,1970.04,1.3,1,1243.21,0.302571038768004,2025-12-27,100100660237.0
1124,1,49896.71,4,2024,2,47.8299499494,4,2,True,automotive_parts,Loan,sucursal,1,71.8626974715,202.2876803909,1395.22,0.9,1,2107.33,0.79036569288577,2016-06-15,100100950344.0
1125,1,10273.81,5,2024,2,48.3001626968,5,0,True,garden_outdoor,Cash,sucursal,0,75.9346609254,-281.1949494154,907.09,1.1,1,311.36,0.474639692098109,2022-09-23,100100988165.0
1126,0,24680.28,3,2024,1,25.0367539835,3,2,True,furniture,Cash,sucursal,1,75.5042679273,265.987763369,261.12,0.7,1,597.57,0.301407855286568,2016-11-18,100100560783.0
1127,1,111280.81,6,2024,2,54.0441599726,6,3,True,health_beauty,Credit Card,sucursal,1,162.7312450514,-391.5924575744,926.72,1.4,0,973.95,0.318884602604769,2017-07-01,100100209092.0
1128,0,11046.19,8,2024,3,75.1630704253,8,4,True,home_appliances,Cash,sucursal,1,187.7461549884,-425.5242896819,1433.23,0.9,1,890.98,0.366431951701003,2023-09-02,100100742870.0
1129,1,139043.76,10,2024,4,17.6246500835,10,3,True,health_beauty,Cash,sucursal,1,108.5183716601,223.5691168245,1410.99,1.0,1,1348.03,0.152705637978518,2022-06-25,100100866077.0
1130,1,37162.18,2,2024,1,24.6486147574,2,2,True,electronics,Credit Card,sucursal,1,26.4042438778,33.9651873029,1294.37,0.7,1,1158.62,0.448121951348995,2016-03-27,100100202501.0
1131,1,114718.21,11,2024,4,33.4059896856,11,2,False,office_supplies,Debit Card,sucursal,1,60.4659534041,111.130297746,1565.47,1.4,1,1499.54,0.36317990766526,2016-06-18,100100757356.0
1132,1,79989.65,3,2024,1,31.6851058082,3,4,True,sports_equipment,Debit Card,sucursal,1,131.5655081622,-57.3766889213,609.67,1.3,1,687.23,0.57705335015207,2021-01-07,100100627402.0
1133,0,142602.87,6,2024,2,46.9703974149,6,2,True,musical_instruments,Debit Card,sucursal,1,193.0020082759,436.9964700874,1156.17,0.7,1,423.56,0.866897289497387,2019-01-21,100100492113.0
1134,1,140937.65,9,2024,3,73.1588866422,9,2,True,toys_games,Credit Card,sucursal,1,87.8535337701,123.7410607118,523.5,0.7,1,962.21,0.426148201961366,2024-11-02,100100513619.0
1135,1,40236.67,10,2024,4,19.4257543173,10,0,True,clothing,Credit Card,sucursal,0,79.2340927225,220.5217736945,875.07,1.3,0,875.35,0.569937466410373,2020-08-22,100100200666.0
1136,1,67921.27,8,2024,3,76.7809823116,8,3,False,furniture,Loan,sucursal,1,30.3149752813,-171.4007980598,1082.05,1.2,1,1869.94,0.595358674156901,2019-06-08,100100344365.0
1137,1,113856.51,3,2024,1,3.5794966834,3,1,True,sports_equipment,Credit Card,sucursal,1,192.7213427627,205.8196377783,1587.97,1.3,1,2048.19,0.732964627982435,2020-05-17,100100579238.0
1138,1,28421.36,8,2024,3,69.6302555357,8,1,True,office_supplies,Debit Card,sucursal,1,134.1517453689,486.141168148,329.2,1.4,0,2050.1,0.682494558006205,2016-04-20,100100147820.0
1139,1,18898.69,4,2024,2,53.3827644176,4,3,True,tools_hardware,Debit Card,sucursal,1,199.3925613025,29.7606641851,1230.27,1.4,1,793.07,0.401235575931058,2017-12-05,100100284204.0
1140,1,95365.03,11,2024,4,62.8176017126,11,0,True,kitchen_dining,Credit Card,sucursal,0,180.8792152912,419.5908297635,785.02,0.8,1,514.15,0.121142396965223,2017-09-08,100100512384.0
1141,1,11572.58,10,2024,4,1.2814474513,10,3,True,electronics,Credit Card,sucursal,1,47.6466222149,39.413243671,1372.56,1.2,1,2046.69,0.658725936528626,2018-05-04,100100689786.0
1142,1,104579.86,7,2025,3,87.94145647,7,2,True,electronics,Credit Card,sucursal,1,16.7453449472,-143.9077476841,544.02,1.4,1,2386.67,0.864580639784234,2023-07-20,100100090015.0
1143,1,31755.31,8,2024,3,71.7480344812,8,1,False,tools_hardware,Cash,sucursal,0,96.5656893089,70.657484353,387.3,1.1,1,534.69,0.961626318320328,2017-01-21,100100233100.0
1144,0,46358.39,5,2024,2,50.9273281198,5,2,False,tools_hardware,Loan,sucursal,1,147.2876095975,-481.4210715793,406.29,1.3,1,980.09,0.122410410428863,2024-07-18,100100902461.0
1145,0,134908.18,11,2024,4,53.161858657,11,1,True,jewelry,Loan,sucursal,1,95.4625112154,-423.0278314532,1050.31,1.1,1,2126.17,0.456387625387462,2020-01-22,100100458661.0
1146,1,87674.52,6,2024,2,48.0646569251,6,4,True,books_media,Credit Card,sucursal,1,77.8978304572,237.079881111,296.61,0.7,0,271.63,0.691591081266606,2024-04-09,100100074122.0
1147,0,21767.43,7,2024,3,93.1150558681,7,1,True,garden_outdoor,Loan,sucursal,1,48.6641934499,-53.2294626649,1756.76,1.3,1,1890.52,0.539214914184262,2021-02-26,100100783292.0
1148,0,3084.22,8,2025,3,93.7753232953,8,4,True,kitchen_dining,Debit Card,sucursal,1,154.3707951581,-374.3789484266,1592.25,0.9,0,2145.08,0.514805916379793,2023-09-03,100100104504.0
1149,1,85553.84,7,2024,3,73.1671161172,7,2,True,kitchen_dining,Credit Card,sucursal,1,129.9510236894,31.5426263782,1736.82,0.8,1,1440.53,0.404210912865522,2018-08-15,100100072585.0
1150,1,38506.8,3,2024,1,30.7697427353,3,0,True,furniture,Loan,sucursal,0,94.8209980232,-333.7619415316,708.4,1.0,1,353.9,0.291748174380549,2020-02-02,100100895449.0
1151,1,8188.92,3,2024,1,32.2112883855,3,2,True,kitchen_dining,Debit Card,sucursal,1,184.1383792697,-3.7331398991,477.0,1.2,0,1696.44,0.763426655580363,2017-09-16,100100636206.0
1152,1,75867.73,3,2024,1,8.9279097733,3,2,False,clothing,Cash,sucursal,1,43.4514824617,-109.4340470964,524.53,1.4,1,717.89,0.457604910460833,2025-08-26,100100050000.0
1153,0,16324.69,3,2024,1,21.4532838169,3,4,True,furniture,Cash,sucursal,1,124.9205207875,182.3523391093,209.46,1.0,0,964.55,0.637108091322772,2023-06-20,100100650240.0
1154,1,121973.87,4,2024,2,51.1447336453,4,1,False,office_supplies,Loan,sucursal,1,43.8725739138,415.9012507565,858.28,0.5,0,1601.39,0.701100881278409,2021-07-13,100100921431.0
1155,0,1673.14,1,2024,1,12.0565376678,1,4,True,kitchen_dining,Debit Card,sucursal,1,16.1536647915,28.4633931607,301.5,1.4,0,2336.66,0.744601034862543,2019-02-04,100100318935.0
1156,1,135080.96,5,2025,2,61.3962761254,5,3,True,jewelry,Cash,sucursal,1,105.0796008115,225.4973098381,794.72,0.6,1,695.05,0.685409943151041,2017-10-28,100100231355.0
1157,1,119136.99,6,2024,2,42.5195835408,6,2,True,clothing,Credit Card,sucursal,1,168.5624483052,51.716913781,1938.04,1.1,0,2065.74,0.848104514945145,2017-05-14,100100992838.0
1158,0,19484.77,2,2024,1,17.3539699623,2,4,True,office_supplies,Cash,sucursal,1,136.5449070114,-315.0828297205,443.26,1.1,0,543.27,0.465426598838668,2020-03-23,100100332574.0
1159,0,48723.89,7,2024,3,79.3107268799,7,4,True,jewelry,Cash,sucursal,1,69.0902950367,118.8549920798,1141.61,0.9,0,1846.38,0.046844032513194,2024-11-22,100100152594.0
1160,1,19932.8,10,2024,4,23.1760218066,10,0,True,electronics,Debit Card,sucursal,0,110.6579623511,-258.4015196748,473.83,1.2,1,2489.38,0.328983011071983,2020-06-25,100100065253.0
1161,1,130048.58,5,2024,2,50.0423391944,5,4,True,home_appliances,Loan,sucursal,1,7.0195578368,227.8556208301,1804.58,0.9,0,233.13,0.858270024436072,2022-08-16,100100704665.0
1162,1,15143.69,6,2024,2,48.4476332512,6,1,True,automotive_parts,Debit Card,sucursal,1,92.905233139,319.3166739733,390.96,1.4,1,2075.37,0.65564688155646,2018-05-27,100100931978.0
1163,1,45978.33,1,2024,1,11.5192887451,1,0,True,garden_outdoor,Loan,sucursal,0,114.9947727452,194.7420399229,1492.5,0.9,1,1209.18,0.811606073782973,2016-10-03,100100206119.0
1164,0,34993.21,2,2024,1,14.3302321181,2,0,True,automotive_parts,Credit Card,sucursal,0,177.6481211607,-314.4998508376,1259.38,0.6,1,990.99,0.246111562010863,2020-10-09,100100565927.0
1165,1,68575.21,4,2024,2,42.519116623,4,4,True,electronics,Credit Card,sucursal,1,30.0426916697,-449.4464388807,663.37,1.0,0,1704.26,0.645496906194998,2022-12-03,100100155019.0
1166,1,4355.66,7,2024,3,96.9626218059,7,2,True,automotive_parts,Credit Card,sucursal,1,17.2821686771,349.9181299299,558.73,1.2,0,1701.02,0.403981619882268,2019-12-27,100100007938.0
1167,0,138880.5,9,2024,3,85.1855225908,9,1,False,tools_hardware,Cash,sucursal,1,26.5420716475,-76.3713616265,1611.72,0.5,1,999.25,0.55082947140543,2021-07-14,100100321130.0
1168,1,51176.73,4,2024,2,47.7083856324,4,3,True,jewelry,Credit Card,sucursal,1,32.4950372551,-104.6429966615,464.55,0.8,0,539.4,0.661678885565722,2018-02-02,100100388084.0
1169,0,67621.49,5,2024,2,43.3525317025,5,3,True,clothing,Loan,sucursal,1,151.1720473739,20.937563139,1019.58,1.0,0,527.48,0.588302024702937,2025-09-15,100100727657.0
1170,0,36571.89,2,2024,1,13.462368763,2,3,True,furniture,Cash,sucursal,1,37.7004696841,-351.9985898023,1015.28,1.3,0,2154.39,0.561740738705594,2021-01-21,100100810131.0
1171,0,147392.23,7,2024,3,74.2602377716,7,4,False,automotive_parts,Loan,sucursal,1,155.8761168207,-464.523900613,674.29,1.3,1,1872.87,0.594255645800802,2020-09-07,100100326296.0
1172,1,122684.11,5,2024,2,36.7762216775,5,2,True,tools_hardware,Cash,sucursal,1,187.8369923158,262.176171398,1997.03,1.4,0,1993.5,0.468145765051981,2023-05-22,100100494219.0
1173,1,2790.68,5,2024,2,45.8736462075,5,3,True,garden_outdoor,Debit Card,sucursal,1,186.5330292857,82.9583355517,979.44,0.8,0,1122.4,0.264188605386495,2023-09-06,100100474899.0
